,year,month,day,min_temp,max_temp,avg_temp,min_humidity,max_humidity,avg_humidity,min_uv_vis,max_uv_vis,avg_uv_vis,min_pressure,max_pressure,avg_pressure,min_wind_spd,max_wind_spd,avg_wind_spd,mode_wind_dir,avg_temp_future,max_temp_future,min_temp_future,avg_humidity_future,max_humidity_future,min_humidity_future,avg_pressure_future,max_pressure_future,min_pressure_future,mode_sky_desc_Cloudy,mode_sky_desc_Drizzle and Fog,mode_sky_desc_Fair,mode_sky_desc_Fair / Windy,mode_sky_desc_Fog,mode_sky_desc_Heavy Rain / Windy,mode_sky_desc_Light Drizzle,mode_sky_desc_Light Rain,mode_sky_desc_Light Snow,mode_sky_desc_Mostly Cloudy,mode_sky_desc_Mostly Cloudy / Windy,mode_sky_desc_Partly Cloudy,mode_sky_desc_Rain,mode_sky_desc_Smoke,mode_sky_desc_Wintry Mix
370,2016,1,6,26,44,36.629629629629626,29,60,43.333333333333336,10.0,10.0,10.0,29.18,29.36,29.2662962962963,6.0,18.0,10.518518518518519,90.0,39.333333333333336,50,30,48.208333333333336,65,31,29.087083333333336,29.16,29.05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
371,2016,1,7,41,60,48.93103448275862,47,69,58.89655172413793,10.0,10.0,10.0,28.92,29.17,29.04310344827587,5.0,16.0,9.862068965517242,80.0,45.833333333333336,59,33,49.333333333333336,70,28,28.999583333333334,29.08,28.91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,2016,1,8,48,54,50.63157894736842,80,93,86.97368421052632,1.0,10.0,5.7894736842105265,28.88,28.95,28.915263157894735,0.0,14.0,8.657894736842104,90.0,44.88636363636363,51,40,84.22727272727273,93,53,28.6159090909091,28.88,28.48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
373,2016,1,9,48,51,49.47222222222222,83,96,90.33333333333333,0.25,10.0,3.763888888888889,28.61,28.9,28.766388888888887,0.0,14.0,9.083333333333334,120.0,50.90625,58,44,74.84375,94,39,28.7103125,28.77,28.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,2016,1,10,30,53,41.90243902439025,63,93,74.85365853658537,5.0,10.0,9.658536585365853,28.6,29.04,28.807804878048778,5.0,23.0,14.951219512195122,300.0,39.42857142857143,47,34,69.10714285714286,89,44,28.823571428571427,29.0,28.68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,2016,1,11,23,44,32.541666666666664,24,72,48.958333333333336,10.0,10.0,10.0,29.04,29.16,29.0825,0.0,15.0,7.666666666666667,320.0,31.708333333333332,37,25,49.708333333333336,69,30,29.107916666666668,29.23,28.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
376,2016,1,12,28,53,40.625,32,61,47.125,10.0,10.0,10.0,28.97,29.09,29.029583333333335,0.0,21.0,8.75,260.0,28.75,39,20,43.5,60,28,29.26125,29.33,29.22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
377,2016,1,13,30,50,39.333333333333336,31,65,48.208333333333336,10.0,10.0,10.0,29.05,29.16,29.087083333333336,0.0,14.0,7.25,320.0,36.58620689655172,45,30,62.827586206896555,86,35,29.131034482758626,29.23,29.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
378,2016,1,14,33,59,45.833333333333336,28,70,49.333333333333336,10.0,10.0,10.0,28.91,29.08,28.999583333333334,0.0,12.0,6.25,170.0,43.72222222222222,49,37,83.94444444444444,90,74,29.02833333333334,29.12,28.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
379,2016,1,15,40,51,44.88636363636363,53,93,84.22727272727273,0.5,10.0,5.0,28.48,28.88,28.6159090909091,6.0,20.0,10.113636363636363,40.0,39.891891891891895,45,32,89.72972972972973,93,85,28.62108108108108,28.89,28.48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,2016,1,16,44,58,50.90625,39,94,74.84375,0.75,10.0,6.671875,28.64,28.77,28.7103125,3.0,14.0,8.40625,290.0,29.28125,34,27,71.875,89,56,28.7875,28.97,28.59,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
381,2016,1,17,34,47,39.42857142857143,44,89,69.10714285714286,4.0,10.0,8.357142857142858,28.68,29.0,28.823571428571427,6.0,18.0,12.5,310.0,35.833333333333336,53,24,55.541666666666664,75,25,29.025833333333335,29.09,28.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
382,2016,1,18,25,37,31.708333333333332,30,69,49.708333333333336,10.0,10.0,10.0,28.99,29.23,29.107916666666668,6.0,18.0,12.25,310.0,44.666666666666664,57,33,49.25,70,28,29.11375,29.18,29.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
383,2016,1,19,20,39,28.75,28,60,43.5,10.0,10.0,10.0,29.22,29.33,29.26125,6.0,16.0,9.416666666666666,330.0,49.625,61,40,69.45833333333333,92,53,29.060000000000002,29.11,28.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
384,2016,1,20,30,45,36.58620689655172,35,86,62.827586206896555,3.0,10.0,8.827586206896552,29.06,29.23,29.131034482758626,0.0,9.0,5.0,80.0,45.2,50,39,83.6,94,71,28.989,29.03,28.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,2016,1,21,37,49,43.72222222222222,74,90,83.94444444444444,1.0,9.0,5.0,28.9,29.12,29.02833333333334,0.0,16.0,7.138888888888889,100.0,44.57142857142857,52,41,64.39285714285714,82,37,28.849999999999998,28.94,28.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,2016,1,22,32,45,39.891891891891895,85,93,89.72972972972973,1.0,10.0,3.5675675675675675,28.48,28.89,28.62108108108108,0.0,23.0,14.567567567567568,100.0,46.291666666666664,57,38,50.875,73,30,28.859166666666667,28.95,28.76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
387,2016,1,23,27,34,29.28125,56,89,71.875,1.0,10.0,7.53125,28.59,28.97,28.7875,12.0,28.0,20.875,320.0,50.666666666666664,67,35,51.5,76,30,28.982083333333335,29.07,28.94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,2016,1,24,24,53,35.833333333333336,25,75,55.541666666666664,10.0,10.0,10.0,28.95,29.09,29.025833333333335,0.0,15.0,5.75,320.0,55.827586206896555,67,46,72.03448275862068,83,52,28.956206896551713,29.02,28.91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
389,2016,1,25,33,57,44.666666666666664,28,70,49.25,10.0,10.0,10.0,29.06,29.18,29.11375,0.0,10.0,4.916666666666667,150.0,60.58536585365854,69,56,81.8048780487805,94,63,28.901463414634147,28.94,28.85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,2016,1,26,40,61,49.625,53,92,69.45833333333333,4.0,10.0,8.958333333333334,28.99,29.11,29.060000000000002,0.0,13.0,5.083333333333333,150.0,61.4,76,54,85.17142857142858,97,52,28.936,29.01,28.86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,2016,1,27,39,50,45.2,71,94,83.6,0.75,10.0,6.308333333333334,28.96,29.03,28.989,0.0,14.0,7.866666666666666,320.0,60.41025641025641,67,53,85.38461538461539,93,72,28.84538461538462,28.94,28.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,2016,1,28,41,52,44.57142857142857,37,82,64.39285714285714,10.0,10.0,10.0,28.76,28.94,28.849999999999998,0.0,9.0,6.142857142857143,310.0,45.458333333333336,52,37,52.833333333333336,73,38,28.995,29.13,28.92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,2016,1,29,38,57,46.291666666666664,30,73,50.875,10.0,10.0,10.0,28.76,28.95,28.859166666666667,0.0,20.0,9.791666666666666,270.0,39.208333333333336,50,30,40.583333333333336,56,23,29.225833333333338,29.29,29.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
394,2016,1,30,35,67,50.666666666666664,30,76,51.5,10.0,10.0,10.0,28.94,29.07,28.982083333333335,0.0,13.0,5.666666666666667,170.0,40.875,51,32,42.291666666666664,61,26,29.190833333333334,29.27,29.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
395,2016,1,31,46,67,55.827586206896555,52,83,72.03448275862068,10.0,10.0,10.0,28.91,29.02,28.956206896551713,3.0,15.0,6.571428571428571,140.0,42.583333333333336,55,30,45.416666666666664,69,25,28.982499999999998,29.08,28.88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
396,2016,2,1,56,69,60.58536585365854,63,94,81.8048780487805,0.5,10.0,7.597560975609756,28.85,28.94,28.901463414634147,0.0,14.0,6.853658536585366,190.0,43.083333333333336,52,36,46.416666666666664,60,31,28.740416666666665,28.88,28.66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,2016,2,2,54,76,61.4,52,97,85.17142857142858,0.25,10.0,4.3,28.86,29.01,28.936,0.0,22.0,8.685714285714285,140.0,33.41025641025641,37,27,56.94871794871795,66,46,28.775641025641033,28.91,28.71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
398,2016,2,3,53,67,60.41025641025641,72,93,85.38461538461539,1.0,10.0,6.461538461538462,28.76,28.94,28.84538461538462,3.0,24.0,11.102564102564102,290.0,30.625,38,22,44.333333333333336,61,29,29.000416666666666,29.07,28.91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
399,2016,2,4,37,52,45.458333333333336,38,73,52.833333333333336,10.0,10.0,10.0,28.92,29.13,28.995,9.0,23.0,15.583333333333334,320.0,41.5,55,28,41.208333333333336,61,28,29.059166666666666,29.1,29.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400,2016,2,5,30,50,39.208333333333336,23,56,40.583333333333336,10.0,10.0,10.0,29.15,29.29,29.225833333333338,5.0,28.0,12.291666666666666,320.0,47.958333333333336,63,39,47.166666666666664,60,32,29.017500000000002,29.09,28.94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
401,2016,2,6,32,51,40.875,26,61,42.291666666666664,10.0,10.0,10.0,29.1,29.27,29.190833333333334,0.0,13.0,6.833333333333333,20.0,35.416666666666664,42,30,39.458333333333336,65,21,29.206666666666667,29.28,29.09,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
402,2016,2,7,30,55,42.583333333333336,25,69,45.416666666666664,10.0,10.0,10.0,28.88,29.08,28.982499999999998,0.0,14.0,8.833333333333334,320.0,37.416666666666664,48,28,36.916666666666664,49,27,29.184166666666666,29.27,29.11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
403,2016,2,8,36,52,43.083333333333336,31,60,46.416666666666664,10.0,10.0,10.0,28.66,28.88,28.740416666666665,6.0,21.0,11.875,290.0,41.89473684210526,53,34,62.3421052631579,93,48,28.888157894736835,29.14,28.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
404,2016,2,9,27,37,33.41025641025641,46,66,56.94871794871795,4.0,10.0,9.615384615384615,28.71,28.91,28.775641025641033,10.0,28.0,15.102564102564102,270.0,50.064516129032256,60,41,69.74193548387096,89,39,28.746451612903225,28.84,28.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,2016,2,10,22,38,30.625,29,61,44.333333333333336,10.0,10.0,10.0,28.91,29.07,29.000416666666666,7.0,22.0,13.666666666666666,310.0,44.708333333333336,51,38,67.66666666666667,82,52,29.049999999999997,29.2,28.85,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
406,2016,2,11,28,55,41.5,28,61,41.208333333333336,10.0,10.0,10.0,29.02,29.1,29.059166666666666,0.0,10.0,3.7916666666666665,300.0,46.916666666666664,61,33,55.333333333333336,85,31,29.277916666666666,29.36,29.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
407,2016,2,12,39,63,47.958333333333336,32,60,47.166666666666664,10.0,10.0,10.0,28.94,29.09,29.017500000000002,0.0,21.0,9.416666666666666,310.0,52.6,64,40,49.76,73,30,29.2544,29.37,29.16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
408,2016,2,13,30,42,35.416666666666664,21,65,39.458333333333336,10.0,10.0,10.0,29.09,29.28,29.206666666666667,8.0,22.0,14.75,320.0,57.58064516129032,63,50,74.48387096774194,87,61,29.12645161290323,29.18,29.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
409,2016,2,14,28,48,37.416666666666664,27,49,36.916666666666664,10.0,10.0,10.0,29.11,29.27,29.184166666666666,5.0,15.0,11.041666666666666,110.0,60.13333333333333,66,55,83.43333333333334,90,70,28.988000000000007,29.04,28.93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,2016,2,15,34,53,41.89473684210526,48,93,62.3421052631579,2.0,10.0,8.657894736842104,28.6,29.14,28.888157894736835,6.0,23.0,12.394736842105264,100.0,59.925925925925924,63,58,89.12962962962963,93,72,28.865740740740733,28.92,28.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,2016,2,16,41,60,50.064516129032256,39,89,69.74193548387096,6.0,10.0,9.580645161290322,28.61,28.84,28.746451612903225,3.0,24.0,11.96774193548387,290.0,57.0,59,52,92.20408163265306,97,89,28.741020408163266,28.81,28.57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
412,2016,2,17,38,51,44.708333333333336,52,82,67.66666666666667,10.0,10.0,10.0,28.85,29.2,29.049999999999997,6.0,16.0,11.791666666666666,340.0,55.15555555555556,64,41,78.46666666666667,93,57,28.48844444444445,28.79,28.34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
413,2016,2,18,33,61,46.916666666666664,31,85,55.333333333333336,10.0,10.0,10.0,29.2,29.36,29.277916666666666,0.0,10.0,5.166666666666667,130.0,43.833333333333336,51,39,58.5,83,41,28.91416666666667,29.05,28.79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
414,2016,2,19,40,64,52.6,30,73,49.76,10.0,10.0,10.0,29.16,29.37,29.2544,0.0,16.0,8.4,130.0,42.25,52,36,51.541666666666664,62,35,29.109166666666667,29.17,29.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
415,2016,2,20,50,63,57.58064516129032,61,87,74.48387096774194,10.0,10.0,10.0,29.06,29.18,29.12645161290323,0.0,10.0,6.064516129032258,230.0,46.458333333333336,59,35,47.125,67,24,29.127916666666664,29.19,29.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,2016,2,21,55,66,60.13333333333333,70,90,83.43333333333334,5.0,10.0,9.3,28.93,29.04,28.988000000000007,0.0,13.0,8.066666666666666,240.0,53.916666666666664,68,39,41.5,68,22,29.05875,29.14,28.97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,2016,2,22,58,63,59.925925925925924,72,93,89.12962962962963,1.0,10.0,5.574074074074074,28.8,28.92,28.865740740740733,0.0,12.0,4.490566037735849,240.0,59.75,71,50,55.416666666666664,77,35,28.98166666666667,29.02,28.94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
418,2016,2,23,52,59,57.0,89,97,92.20408163265306,0.12,10.0,3.6810204081632656,28.57,28.81,28.741020408163266,0.0,20.0,9.285714285714286,100.0,59.54838709677419,71,52,70.41935483870968,90,47,28.875483870967738,28.99,28.72,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
419,2016,2,24,41,64,55.15555555555556,57,93,78.46666666666667,1.0,10.0,7.644444444444445,28.34,28.79,28.48844444444445,8.0,25.0,17.2,240.0,46.0,52,39,59.16,83,38,28.982400000000002,29.04,28.88,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
420,2016,2,25,39,51,43.833333333333336,41,83,58.5,9.0,10.0,9.958333333333334,28.79,29.05,28.91416666666667,9.0,24.0,15.083333333333334,280.0,41.0,48,37,76.34146341463415,93,46,28.934634146341455,29.03,28.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,2016,2,26,36,52,42.25,35,62,51.541666666666664,10.0,10.0,10.0,29.05,29.17,29.109166666666667,6.0,22.0,13.208333333333334,320.0,44.36363636363637,54,39,76.57575757575758,93,54,28.96848484848485,29.05,28.87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
422,2016,2,27,35,59,46.458333333333336,24,67,47.125,10.0,10.0,10.0,29.08,29.19,29.127916666666664,0.0,12.0,6.791666666666667,310.0,49.375,63,36,58.625,89,33,29.03625,29.1,28.96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
423,2016,2,28,39,68,53.916666666666664,22,68,41.5,10.0,10.0,10.0,28.97,29.14,29.05875,0.0,17.0,8.0,240.0,54.0,66,41,46.708333333333336,76,23,29.118333333333336,29.18,29.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
424,2016,2,29,50,71,59.75,35,77,55.416666666666664,10.0,10.0,10.0,28.94,29.02,28.98166666666667,3.0,17.0,9.75,240.0,56.916666666666664,69,44,51.333333333333336,74,32,29.1675,29.24,29.11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
425,2016,3,1,52,71,59.54838709677419,47,90,70.41935483870968,1.0,10.0,8.774193548387096,28.72,28.99,28.875483870967738,0.0,45.0,13.161290322580646,200.0,61.625,73,48,61.458333333333336,86,44,29.127499999999998,29.21,29.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,2016,3,2,39,52,46.0,38,83,59.16,10.0,10.0,10.0,28.88,29.04,28.982400000000002,5.0,21.0,12.64,310.0,64.5,75,54,63.875,86,41,29.087083333333336,29.16,29.03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
427,2016,3,3,37,48,41.0,46,93,76.34146341463415,0.12,10.0,4.832195121951219,28.82,29.03,28.934634146341455,0.0,18.0,11.097560975609756,110.0,68.25,78,59,64.20833333333333,87,45,29.07166666666667,29.15,29.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
428,2016,3,4,39,54,44.36363636363637,54,93,76.57575757575758,0.25,10.0,7.068181818181818,28.87,29.05,28.96848484848485,0.0,17.0,10.272727272727273,320.0,69.79166666666667,78,62,68.45833333333333,87,48,29.075,29.13,29.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,2016,3,5,36,63,49.375,33,89,58.625,10.0,10.0,10.0,28.96,29.1,29.03625,0.0,9.0,5.333333333333333,270.0,70.125,76,62,64.95833333333333,86,48,29.001666666666665,29.1,28.89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
430,2016,3,6,41,66,54.0,23,76,46.708333333333336,10.0,10.0,10.0,29.05,29.18,29.118333333333336,0.0,13.0,6.583333333333333,320.0,68.96774193548387,77,64,66.58064516129032,87,46,28.803225806451607,28.88,28.77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
431,2016,3,7,44,69,56.916666666666664,32,74,51.333333333333336,10.0,10.0,10.0,29.11,29.24,29.1675,0.0,12.0,6.5,150.0,66.2,74,58,67.3,87,48,28.759000000000007,28.8,28.69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
432,2016,3,8,48,73,61.625,44,86,61.458333333333336,9.0,10.0,9.875,29.05,29.21,29.127499999999998,5.0,12.0,7.208333333333333,150.0,70.125,84,55,51.333333333333336,80,24,28.794583333333332,28.86,28.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
433,2016,3,9,54,75,64.5,41,86,63.875,10.0,10.0,10.0,29.03,29.16,29.087083333333336,0.0,18.0,8.791666666666666,140.0,71.08333333333333,80,64,44.791666666666664,84,17,28.846666666666664,28.89,28.78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,2016,3,10,59,78,68.25,45,87,64.20833333333333,10.0,10.0,10.0,29.0,29.15,29.07166666666667,3.0,17.0,9.916666666666666,130.0,66.83333333333333,76,55,29.041666666666668,47,19,28.872500000000002,28.93,28.82,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
435,2016,3,11,62,78,69.79166666666667,48,87,68.45833333333333,10.0,10.0,10.0,29.01,29.13,29.075,3.0,12.0,6.791666666666667,200.0,65.625,76,55,39.708333333333336,65,22,28.84708333333333,28.91,28.79,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
436,2016,3,12,62,76,70.125,48,86,64.95833333333333,9.0,10.0,9.958333333333334,28.89,29.1,29.001666666666665,3.0,17.0,7.833333333333333,170.0,63.0,73,56,66.91666666666667,93,46,28.797500000000003,28.84,28.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,2016,3,13,64,77,68.96774193548387,46,87,66.58064516129032,5.0,10.0,9.35483870967742,28.77,28.88,28.803225806451607,0.0,15.0,10.419354838709678,250.0,49.16,56,41,48.52,71,29,28.89,29.0,28.84,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
438,2016,3,14,58,74,66.2,48,87,67.3,9.0,10.0,9.966666666666667,28.69,28.8,28.759000000000007,0.0,20.0,10.1,230.0,45.958333333333336,57,37,48.916666666666664,70,30,29.10875,29.18,29.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
439,2016,3,15,55,84,70.125,24,80,51.333333333333336,10.0,10.0,10.0,28.75,28.86,28.794583333333332,0.0,15.0,8.208333333333334,210.0,53.583333333333336,67,39,42.416666666666664,67,22,29.15291666666667,29.22,29.09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
440,2016,3,16,64,80,71.08333333333333,17,84,44.791666666666664,7.0,10.0,9.541666666666666,28.78,28.89,28.846666666666664,6.0,16.0,10.75,240.0,59.166666666666664,71,45,53.791666666666664,80,38,29.074583333333333,29.15,29.01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
441,2016,3,17,55,76,66.83333333333333,19,47,29.041666666666668,10.0,10.0,10.0,28.82,28.93,28.872500000000002,0.0,12.0,6.75,320.0,63.607142857142854,73,54,70.10714285714286,87,48,28.851785714285718,29.01,28.65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
442,2016,3,18,55,76,65.625,22,65,39.708333333333336,10.0,10.0,10.0,28.79,28.91,28.84708333333333,0.0,15.0,6.208333333333333,260.0,63.87096774193548,73,59,67.93548387096774,90,35,28.79483870967742,28.91,28.71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,2016,3,19,56,73,63.0,46,93,66.91666666666667,10.0,10.0,10.0,28.76,28.84,28.797500000000003,3.0,17.0,9.958333333333334,210.0,61.125,67,57,82.975,93,55,28.983249999999998,29.06,28.91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,2016,3,20,41,56,49.16,29,71,48.52,10.0,10.0,10.0,28.84,29.0,28.89,12.0,23.0,16.0,320.0,63.425,66,61,89.725,97,81,28.987249999999996,29.07,28.88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
445,2016,3,21,37,57,45.958333333333336,30,70,48.916666666666664,10.0,10.0,10.0,29.01,29.18,29.10875,5.0,21.0,13.291666666666666,310.0,63.206896551724135,71,54,69.37931034482759,94,31,28.920689655172424,28.98,28.86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
446,2016,3,22,39,67,53.583333333333336,22,67,42.416666666666664,10.0,10.0,10.0,29.09,29.22,29.15291666666667,0.0,15.0,6.458333333333333,190.0,59.208333333333336,72,45,44.125,71,23,29.006249999999998,29.06,28.96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
447,2016,3,23,45,71,59.166666666666664,38,80,53.791666666666664,10.0,10.0,10.0,29.01,29.15,29.074583333333333,3.0,16.0,8.541666666666666,200.0,61.125,72,49,50.416666666666664,74,31,29.067916666666665,29.16,28.98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
448,2016,3,24,54,73,63.607142857142854,48,87,70.10714285714286,3.0,10.0,9.25,28.65,29.01,28.851785714285718,0.0,45.0,12.464285714285714,180.0,66.33333333333333,72,62,77.56666666666666,87,63,28.838666666666665,28.96,28.73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,2016,3,25,59,73,63.87096774193548,35,90,67.93548387096774,8.0,10.0,9.935483870967742,28.71,28.91,28.79483870967742,0.0,15.0,7.483870967741935,270.0,65.83783783783784,70,61,87.16216216216216,93,78,28.734864864864868,28.78,28.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,2016,3,26,57,67,61.125,55,93,82.975,0.25,10.0,4.6375,28.91,29.06,28.983249999999998,0.0,13.0,6.675,90.0,57.8,64,52,54.92,87,32,28.777199999999997,28.89,28.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,2016,3,27,61,66,63.425,81,97,89.725,0.5,10.0,6.2375,28.88,29.07,28.987249999999996,0.0,9.0,5.5,110.0,57.291666666666664,69,47,35.833333333333336,54,22,28.995416666666667,29.07,28.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,2016,3,28,54,71,63.206896551724135,31,94,69.37931034482759,9.0,10.0,9.96551724137931,28.86,28.98,28.920689655172424,6.0,16.0,9.862068965517242,260.0,63.166666666666664,77,46,41.958333333333336,71,24,28.991249999999997,29.06,28.92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
453,2016,3,29,45,72,59.208333333333336,23,71,44.125,10.0,10.0,10.0,28.96,29.06,29.006249999999998,0.0,14.0,6.333333333333333,320.0,59.416666666666664,68,50,34.708333333333336,47,24,29.08125,29.15,28.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
454,2016,3,30,49,72,61.125,31,74,50.416666666666664,10.0,10.0,10.0,28.98,29.16,29.067916666666665,3.0,14.0,9.125,90.0,56.625,66,46,55.708333333333336,72,43,29.025833333333335,29.18,28.74,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
455,2016,3,31,62,72,66.33333333333333,63,87,77.56666666666666,5.0,10.0,9.633333333333333,28.73,28.96,28.838666666666665,6.0,20.0,11.666666666666666,140.0,58.41935483870968,72,49,65.61290322580645,93,33,28.759354838709683,28.82,28.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,2016,4,1,61,70,65.83783783783784,78,93,87.16216216216216,3.0,10.0,8.0,28.67,28.78,28.734864864864868,0.0,14.0,6.594594594594595,200.0,55.791666666666664,64,49,48.166666666666664,64,32,28.838333333333335,28.93,28.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,2016,4,2,52,64,57.8,32,87,54.92,10.0,10.0,10.0,28.7,28.89,28.777199999999997,5.0,25.0,13.32,280.0,52.833333333333336,62,46,34.333333333333336,56,16,28.999166666666667,29.12,28.91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
458,2016,4,3,47,69,57.291666666666664,22,54,35.833333333333336,10.0,10.0,10.0,28.9,29.07,28.995416666666667,3.0,20.0,9.416666666666666,330.0,52.08,63,41,38.44,55,30,29.167199999999998,29.23,29.12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
459,2016,4,4,46,77,63.166666666666664,24,71,41.958333333333336,10.0,10.0,10.0,28.92,29.06,28.991249999999997,0.0,15.0,7.5,270.0,56.96875,72,49,76.125,93,45,29.115000000000002,29.18,28.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
460,2016,4,5,50,68,59.416666666666664,24,47,34.708333333333336,10.0,10.0,10.0,28.95,29.15,29.08125,7.0,20.0,12.041666666666666,320.0,63.666666666666664,71,56,72.8,93,55,29.002333333333333,29.04,28.91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
461,2016,4,6,46,66,56.625,43,72,55.708333333333336,10.0,10.0,10.0,28.74,29.18,29.025833333333335,6.0,15.0,12.25,120.0,58.65625,63,52,68.21875,84,53,29.05625,29.12,29.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,2016,4,7,49,72,58.41935483870968,33,93,65.61290322580645,1.0,10.0,9.225806451612904,28.69,28.82,28.759354838709683,0.0,30.0,11.870967741935484,280.0,61.208333333333336,68,56,67.625,87,49,29.03125,29.07,29.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
